Unit,Module,Filename,Learning Objectives
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the structure and function of platelets.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the basic process of hematopoiesis; where it occurs; and the significance of the pluripotent stem cell (hemocytoblast) in the process.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify the types of cells associated with blood vessels and relate them to the different properties of blood vessels.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify the three kinds of cells that make up the myocardium and describe the role of each in the physiology of muscle contraction.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the features of blood that give it the characteristics of a connective tissue.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the properties of the vessel wall layers (tunica interna; media; externa) and associate each with the function of different vessel types.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the anatomical structures of the heart and major blood vessels entering and leaving the heart. Relate the features of these structures to blood flow into; out of; and through the heart.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the anatomy of the aorta and its major branches and relate it with their functions.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the anatomical structure of the arteries in the body and relate it with their function.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe common changes of the circulatory system related to aging.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the structure and function of arterioles; metarterioles; capillaries; and venules.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the anatomical structure of the veins in the body and relate it with their function.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe factors that could disrupt homeostasis of the cardiovascular system and predict the types of homeostatic imbalances that would occur.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Explain how the cardiovascular system relates to other body systems to maintain homeostasis through autoregulation.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Describe the determinants of blood flow to an organ or tissue.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify unique characteristics of blood flow to the liver; the kidney; and the hypothalamus/pituitary system.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Explain the role of the sympathetic nervous system in regulation of cardiac output.
_u9_cardio,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u9_cardio/x-oli-learning_objectives/_u09_LO.xml,Identify the hormones involved in regulating blood volume flow and blood pressure and the role they play in these processes.
x-oli-learning_objectives,d3d53935ed91464a96b271e3feb9e960.xml,/Users/pawan/Documents/Project/a_and_p/content//x-oli-learning_objectives/d3d53935ed91464a96b271e3feb9e960.xml,Default objective
