Unit,Module,Filename,Question,Question ID,Blank,Choices,Correct Answer
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_exhalation.xml,"In a situation such as screaming, the process of expiration becomes _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",2971789837,E,"{'one': 'increase', 'two': 'decrease'}",increase
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_exhalation.xml,"In a situation such as screaming, the process of expiration becomes _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",2971789837,F,"{'one': 'enter', 'two': 'exit'}",exit
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,"Normal inspiration is a _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",9412689209,A,"{'one': 'passive', 'two': 'active'}",active
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,"Normal inspiration is a _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",9412689209,B,"{'one': 'contraction', 'two': 'relaxation'}",contraction
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,"Normal inspiration is a _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",9412689209,C,"{'one': 'diaphragm', 'two': 'external intercostals'}",diaphragm
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,"Normal inspiration is a _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",9412689209,D,"{'one': 'increasing', 'two': 'decreasing'}",increasing
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,"Normal inspiration is a _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",9412689209,E,"{'one': 'increase', 'two': 'decrease'}",decrease
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,"Normal inspiration is a _________(A) process that primarily relies on the _________(B) of the _________(C). By _________(D) the volume of the thoracic cavity, the pressure _________(E) allowing air to _________(F) the lungs.",9412689209,F,"{'one': 'enter', 'two': 'exit'}",enter
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,Pregnancy- _________(H).,9478399754,H,"{'one': 'inhibit normal inspiration', 'two': 'forced inspiration'}",inhibit normal inspiration
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,Contraction of the sternocleidomastoid muscle._________(I).,9483430386,I,"{'one': 'inhibit normal inspiration', 'two': 'forced inspiration'}",forced inspiration
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_inhalation.xml,Obesity-_________(J).,9495978355,J,"{'one': 'inhibit normal inspiration', 'two': 'forced inspiration'}",inhibit normal inspiration
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_pulmonary_systemic_circulation.xml,Brings deoxygenated blood from the heart to the lungs. _________(A),1063849926,A,"{'one': 'Pulmonary circulation', 'two': 'Systemic circulation'}",Pulmonary circulation
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_pulmonary_systemic_circulation.xml,Bronchial artery carries oxygenated blood to the lungs. _________(B),1077649593,B,"{'one': 'Pulmonary circulation', 'two': 'Systemic circulation'}",Systemic circulation
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_pulmonary_systemic_circulation.xml,Responds to hypoxia by dilating vessels. _________(C),1089920998,C,"{'one': 'Pulmonary circulation', 'two': 'Systemic circulation'}",Systemic circulation
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_pulmonary_systemic_circulation.xml,Blood pressure is lower partially because of lower resistance. _________(D),1094079018,D,"{'one': 'Pulmonary circulation', 'two': 'Systemic circulation'}",Pulmonary circulation
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_sinuses.xml,The paranasal sinuses are _________(A) which make the skull _________(B).,2152478695,A,"{'one': 'hollow areas', 'two': 'passageways'}",hollow areas
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_sinuses.xml,The paranasal sinuses are _________(A) which make the skull _________(B).,2152478695,B,"{'one': 'lighter', 'two': 'stronger'}",lighter
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_sinuses.xml,The sinuses can become filled with _________(C) when a person has a cold which will alter the persons _________(D).,2184021473,C,"{'one': 'air', 'two': 'fluid'}",fluid
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_sinuses.xml,The sinuses can become filled with _________(C) when a person has a cold which will alter the persons _________(D).,2184021473,D,"{'one': 'balance', 'two': 'voice'}",voice
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_smokers.xml,"Consider what occurs to cause ""Smoker’s cough"". Based on this description, the function of the cilia is to move _________(A) up and out of the lungs. If the cilia are paralyzed or destroyed by chemicals in cigarettes the body must _________(B)to remove mucus from the lungs. If mucus is not removed from the lungs, microorganisms can grow in it and lead to _________(C).",7860920429,A,"{'one': 'mucus', 'two': 'air'}",mucus
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_smokers.xml,"Consider what occurs to cause ""Smoker’s cough"". Based on this description, the function of the cilia is to move _________(A) up and out of the lungs. If the cilia are paralyzed or destroyed by chemicals in cigarettes the body must _________(B)to remove mucus from the lungs. If mucus is not removed from the lungs, microorganisms can grow in it and lead to _________(C).",7860920429,B,"{'one': 'cough', 'two': 'sneeze'}",cough
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_smokers.xml,"Consider what occurs to cause ""Smoker’s cough"". Based on this description, the function of the cilia is to move _________(A) up and out of the lungs. If the cilia are paralyzed or destroyed by chemicals in cigarettes the body must _________(B)to remove mucus from the lungs. If mucus is not removed from the lungs, microorganisms can grow in it and lead to _________(C).",7860920429,C,"{'one': 'COPD', 'two': 'pneumonia'}",pneumonia
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_spirometry_airflow_lungs.xml,As a person ages the FEV1/FVC ratio _________(A). This would lead to _________(B) efficient movement of air into the lungs.,326529026,A,"{'one': 'increases', 'two': 'decreases'}",decreases
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_spirometry_airflow_lungs.xml,As a person ages the FEV1/FVC ratio _________(A). This would lead to _________(B) efficient movement of air into the lungs.,326529026,B,"{'one': 'more', 'two': 'less'}",less
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_spirometry_airflow_lungs.xml,"A person suffering from emphysema, and obstructive disease, would see a _________(C) in their FEV1 because of an _________(D) of airway resistance to the expiratory flow.",3304698467,C,"{'one': 'increase', 'two': 'decrease'}",decrease
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_spirometry_airflow_lungs.xml,"A person suffering from emphysema, and obstructive disease, would see a _________(C) in their FEV1 because of an _________(D) of airway resistance to the expiratory flow.",3304698467,D,"{'one': 'increase', 'two': 'decrease'}",increase
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_spirometry_airflow_lungs.xml,"A baby suffering from infant respiratory distress syndrome or an adult suffering from tuberculosis ,both restrictive diseases ,would see a _________(E)in their FEV1/FVC ratio because the amount of air exiting the lungs decreases _________(F) than the speed of the air moving out of the lungs.",3323960304,E,"{'one': 'increases', 'two': 'decreases'}",increases
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_spirometry_airflow_lungs.xml,"A baby suffering from infant respiratory distress syndrome or an adult suffering from tuberculosis ,both restrictive diseases ,would see a _________(E)in their FEV1/FVC ratio because the amount of air exiting the lungs decreases _________(F) than the speed of the air moving out of the lungs.",3323960304,F,"{'one': 'more', 'two': 'less'}",more
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_tract_which_zone.xml,Responsible for warming and humidifying air entering the body. _________(A),0570540428,A,"{'one': 'conducting zone', 'two': 'respiratory zone'}",conducting zone
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_tract_which_zone.xml,Allows for the passage of air from inside the body to outside the body. _________(B),0590310097,B,"{'one': 'conducting zone', 'two': 'respiratory zone'}",conducting zone
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_tract_which_zone.xml,Contains ciliated cells but does not contain goblet cells. _________(C),0600810051,C,"{'one': 'conducting zone', 'two': 'respiratory zone'}",respiratory zone
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_tract_which_zone.xml,As a surface area of about 27 square meters._________(D),0606429577,D,"{'one': 'conducting zone', 'two': 'respiratory zone'}",respiratory zone
_u11_respiratory,_u11_m2_structures,/Users/pawan/Documents/Project/a_and_p/content//_u11_respiratory/_u11_m2_structures/x-oli-inline-assessment/respiratory_tract_which_zone.xml,Allows for gas exchange between the lungs and the blood. _________(E),0625588894,E,"{'one': 'conducting zone', 'two': 'respiratory zone'}",respiratory zone
